Participant,Temperature,Duration,Location
9,-12,1.5,0.25
9,0,0.5,0.75
9,6,0.1,0.5
9,-12,1.0,0.0
9,0,0.5,0.25
9,9,0.5,1.0
9,-12,2.0,0.5
9,-15,0.1,0.5
9,0,1.0,0.5
9,9,2.0,0.5
9,0,0.1,0.5
9,9,1.0,0.75
9,-15,1.5,0.5
9,0,2.0,0.25
9,-15,0.1,0.0
9,-12,1.0,0.25
9,-12,2.0,0.25
9,9,0.1,0.25
9,6,0.1,1.0
9,0,0.5,0.5
9,-12,0.1,0.5
9,-15,2.0,0.5
9,-15,0.5,0.25
9,6,0.1,0.75
9,-12,0.1,0.25
9,-12,1.5,0.0
9,9,2.0,0.75
9,-12,1.5,0.25
9,-12,2.0,0.25
9,-12,0.5,0.25
9,9,2.0,1.0
9,-15,1.5,1.0
9,-12,1.0,0.0
9,9,1.0,0.25
9,0,1.0,0.75
9,0,1.0,0.25
9,6,0.5,0.25
9,-12,1.0,1.0
9,9,2.0,0.5
9,0,2.0,0.5
9,-12,0.5,0.75
9,6,0.5,0.0
9,9,1.0,1.0
9,-12,2.0,0.0
9,-12,1.5,0.75
9,-15,1.0,0.5
9,-12,1.0,0.5
9,-15,1.0,0.5
9,-12,0.5,0.25
9,0,0.5,0.75
9,-12,1.0,1.0
9,6,2.0,0.0
9,6,1.0,0.75
9,-12,1.0,0.5
9,-12,0.1,1.0
9,-15,0.5,1.0
9,0,2.0,0.25
9,0,1.5,0.5
9,-15,1.5,0.5
9,-15,2.0,0.75
9,-15,1.5,1.0
9,6,1.0,1.0
9,6,0.5,0.75
9,-15,1.0,1.0
9,-12,0.5,1.0
9,6,2.0,0.75
9,0,0.5,0.0
9,-15,0.1,0.25
9,6,1.0,0.5
9,9,2.0,0.75
9,-15,2.0,0.0
9,-15,1.0,0.25
9,6,1.5,0.75
9,9,1.0,0.75
9,6,1.0,0.25
9,0,0.5,1.0
9,6,2.0,1.0
9,9,2.0,0.5
9,-15,0.5,0.0
9,0,2.0,0.0
9,9,0.5,0.75
9,0,0.1,0.75
9,-12,0.1,0.0
9,9,1.5,0.5
9,-15,1.5,0.25
9,-15,2.0,0.75
9,-15,0.1,0.25
9,-12,0.1,0.5
9,-15,0.1,0.75
9,9,0.5,0.5
9,-15,0.5,0.75
9,6,1.0,0.75
9,9,0.5,0.25
9,-12,1.5,1.0
9,9,1.5,0.75
9,9,0.5,1.0
9,9,1.0,0.25
9,-12,1.0,1.0
9,0,1.5,0.75
9,0,1.5,0.75
9,-15,1.5,0.25
9,-12,1.5,1.0
9,0,1.0,0.25
9,9,1.0,0.75
9,9,1.0,0.5
9,-12,2.0,0.25
9,-15,1.5,0.75
9,6,0.5,0.5
9,-12,2.0,0.75
9,-15,0.5,0.75
9,6,1.0,0.75
9,-15,2.0,0.5
9,-15,0.5,1.0
9,-15,1.0,0.0
9,-12,0.1,0.5
9,0,2.0,1.0
9,9,0.5,0.75
9,-12,1.5,0.5
9,-12,2.0,0.0
9,9,0.1,0.0
9,-15,0.5,0.5
9,-15,1.5,0.0
9,0,2.0,0.5
9,0,0.5,0.25
9,0,0.1,0.5
9,0,0.1,1.0
9,6,2.0,0.25
9,-15,2.0,1.0
9,-12,1.5,0.75
9,0,1.0,0.25
9,0,1.0,0.5
9,0,2.0,0.5
